"utc","working_set_bytes","peak_working_set_bytes","private_memory_bytes"
"2026-07-21T07:29:54.2156420Z","302075904","302075904","433704960"
"2026-07-21T07:29:54.3257396Z","302075904","302075904","433704960"
"2026-07-21T07:29:54.4496184Z","302080000","302080000","433704960"
"2026-07-21T07:29:54.5751738Z","302080000","302080000","433704960"
"2026-07-21T07:29:54.6993123Z","302084096","302084096","433704960"
"2026-07-21T07:29:54.8108771Z","302088192","302088192","433704960"
"2026-07-21T07:29:54.9373584Z","302092288","302092288","433704960"
"2026-07-21T07:29:55.0635880Z","302092288","302092288","433704960"
"2026-07-21T07:29:55.1744211Z","302092288","302092288","433704960"
"2026-07-21T07:29:55.2831600Z","302092288","302092288","433704960"
"2026-07-21T07:29:55.3921413Z","302092288","302092288","433704960"
"2026-07-21T07:29:55.5153575Z","302108672","302108672","433704960"
"2026-07-21T07:29:55.6274946Z","302120960","302120960","433704960"
"2026-07-21T07:29:55.7513172Z","302125056","302125056","433704960"
"2026-07-21T07:29:55.8615315Z","302125056","302125056","433704960"
"2026-07-21T07:29:55.9701866Z","302129152","302129152","433704960"
"2026-07-21T07:29:56.0939730Z","302133248","302133248","433704960"
"2026-07-21T07:29:56.2041261Z","302133248","302133248","433704960"
"2026-07-21T07:29:56.3291333Z","302133248","302133248","433704960"
"2026-07-21T07:29:56.4533971Z","302133248","302133248","433704960"
"2026-07-21T07:29:56.5776713Z","302133248","302133248","433704960"
"2026-07-21T07:29:56.7023806Z","302223360","302223360","433872896"
"2026-07-21T07:29:56.8140094Z","302227456","302227456","433872896"
"2026-07-21T07:29:56.9385575Z","302231552","302231552","433872896"
"2026-07-21T07:29:57.0505657Z","302231552","302231552","433872896"
"2026-07-21T07:29:57.1620503Z","302231552","302231552","433872896"
"2026-07-21T07:29:57.2726581Z","302231552","302231552","433872896"
"2026-07-21T07:29:57.3826810Z","302235648","302235648","433872896"
"2026-07-21T07:29:57.4921685Z","302239744","302239744","433872896"
"2026-07-21T07:29:57.6033215Z","302247936","302247936","433872896"
"2026-07-21T07:29:57.7267870Z","302256128","302256128","433872896"
"2026-07-21T07:29:57.8516638Z","302256128","302256128","433872896"
"2026-07-21T07:29:57.9643311Z","302260224","302260224","433872896"
"2026-07-21T07:29:58.0874689Z","302264320","302264320","433872896"
"2026-07-21T07:29:58.1949117Z","302264320","302264320","433872896"
"2026-07-21T07:29:58.3040128Z","302272512","302272512","433872896"
"2026-07-21T07:29:58.4149013Z","302272512","302272512","433872896"
"2026-07-21T07:29:58.5379226Z","302272512","302272512","433872896"
"2026-07-21T07:29:58.6456994Z","302272512","302272512","433872896"
"2026-07-21T07:29:58.7557080Z","302280704","302280704","433872896"
"2026-07-21T07:29:58.8643390Z","302280704","302280704","433872896"
"2026-07-21T07:29:58.9730918Z","302284800","302284800","433872896"
"2026-07-21T07:29:59.0849709Z","302284800","302284800","433872896"
"2026-07-21T07:29:59.1948510Z","302288896","302288896","433872896"
"2026-07-21T07:29:59.3022890Z","302288896","302288896","433872896"
"2026-07-21T07:29:59.4110603Z","302297088","302297088","433872896"
"2026-07-21T07:29:59.5199606Z","302297088","302297088","433872896"
"2026-07-21T07:29:59.6307936Z","302297088","302297088","433872896"
"2026-07-21T07:29:59.7400707Z","302301184","302301184","433872896"
"2026-07-21T07:29:59.8486067Z","302301184","302301184","433872896"
"2026-07-21T07:29:59.9588767Z","302309376","302309376","433872896"
"2026-07-21T07:30:00.0682472Z","302321664","302321664","433872896"
"2026-07-21T07:30:00.1761009Z","302321664","302321664","433872896"
"2026-07-21T07:30:00.2869512Z","302325760","302325760","433872896"
"2026-07-21T07:30:00.4109842Z","302325760","302325760","433872896"
"2026-07-21T07:30:00.5199465Z","302329856","302329856","433872896"
"2026-07-21T07:30:00.6279453Z","302333952","302333952","433872896"
"2026-07-21T07:30:00.7362394Z","302338048","302338048","433872896"
"2026-07-21T07:30:00.8575672Z","302338048","302338048","433872896"
"2026-07-21T07:30:00.9850505Z","302342144","302342144","433872896"
"2026-07-21T07:30:01.0965454Z","302342144","302342144","433872896"
"2026-07-21T07:30:01.2051264Z","302342144","302342144","433872896"
"2026-07-21T07:30:01.3153264Z","302342144","302342144","433872896"
"2026-07-21T07:30:01.4261995Z","302346240","302346240","433872896"
"2026-07-21T07:30:01.5347855Z","302350336","302350336","433872896"
"2026-07-21T07:30:01.6446531Z","302350336","302350336","433872896"
"2026-07-21T07:30:01.7557510Z","302354432","302354432","433872896"
"2026-07-21T07:30:01.8665197Z","302358528","302358528","433872896"
"2026-07-21T07:30:01.9761506Z","302358528","302358528","433872896"
"2026-07-21T07:30:02.0862788Z","302370816","302370816","433872896"
"2026-07-21T07:30:02.1965314Z","302374912","302374912","433872896"
"2026-07-21T07:30:02.3063639Z","302379008","302379008","433872896"
"2026-07-21T07:30:02.4160553Z","302379008","302379008","433872896"
"2026-07-21T07:30:02.5268459Z","302383104","302383104","433872896"
"2026-07-21T07:30:02.6376260Z","302391296","302391296","433872896"
"2026-07-21T07:30:02.7637212Z","302391296","302391296","433872896"
"2026-07-21T07:30:02.8892289Z","302395392","302395392","433872896"
"2026-07-21T07:30:03.0140885Z","302395392","302395392","433872896"
"2026-07-21T07:30:03.1395154Z","302399488","302399488","433872896"
"2026-07-21T07:30:03.2637042Z","302403584","302403584","433872896"
"2026-07-21T07:30:03.3869611Z","302403584","302403584","433872896"
"2026-07-21T07:30:03.5108657Z","302407680","302407680","433872896"
"2026-07-21T07:30:03.6217656Z","302411776","302411776","433872896"
"2026-07-21T07:30:03.7470715Z","302411776","302411776","433872896"
"2026-07-21T07:30:03.8724890Z","302415872","302415872","433872896"
"2026-07-21T07:30:03.9970706Z","302424064","302424064","433872896"
"2026-07-21T07:30:04.1218204Z","302432256","302432256","433872896"
"2026-07-21T07:30:04.2473572Z","302436352","302436352","433872896"
"2026-07-21T07:30:04.3706184Z","302444544","302444544","433872896"
"2026-07-21T07:30:04.5009257Z","302444544","302444544","433872896"
"2026-07-21T07:30:04.6205748Z","302444544","302444544","433872896"
"2026-07-21T07:30:04.7423481Z","302444544","302444544","433872896"
"2026-07-21T07:30:04.8724946Z","302444544","302444544","433872896"
"2026-07-21T07:30:04.9922115Z","302448640","302448640","433872896"
"2026-07-21T07:30:05.1022663Z","302448640","302448640","433872896"
"2026-07-21T07:30:05.2143550Z","302460928","302460928","433872896"
"2026-07-21T07:30:05.3559562Z","302460928","302460928","433872896"
"2026-07-21T07:30:05.4818608Z","302465024","302465024","433872896"
"2026-07-21T07:30:05.5998744Z","302465024","302465024","433872896"
"2026-07-21T07:30:05.7179217Z","302465024","302465024","433872896"
"2026-07-21T07:30:05.8330527Z","302465024","302465024","433872896"
"2026-07-21T07:30:05.9554087Z","302481408","302481408","433872896"
"2026-07-21T07:30:06.0834977Z","302489600","302489600","433872896"
"2026-07-21T07:30:06.1932178Z","302489600","302489600","433872896"
"2026-07-21T07:30:06.3175166Z","302493696","302493696","433872896"
"2026-07-21T07:30:06.4255146Z","302497792","302497792","433872896"
"2026-07-21T07:30:06.5496953Z","302497792","302497792","433872896"
"2026-07-21T07:30:06.6601147Z","302501888","302501888","433872896"
"2026-07-21T07:30:06.8030393Z","302505984","302505984","433872896"
"2026-07-21T07:30:06.9230846Z","302505984","302505984","433872896"
"2026-07-21T07:30:07.0466936Z","302510080","302510080","433872896"
"2026-07-21T07:30:07.1577401Z","302510080","302510080","433872896"
"2026-07-21T07:30:07.2823428Z","302518272","302518272","433872896"
"2026-07-21T07:30:07.4023562Z","302518272","302518272","433872896"
"2026-07-21T07:30:07.5256503Z","302518272","302518272","433872896"
"2026-07-21T07:30:07.6417806Z","302518272","302518272","433872896"
"2026-07-21T07:30:07.7519982Z","302530560","302530560","433872896"
"2026-07-21T07:30:07.8612045Z","302534656","302534656","433872896"
"2026-07-21T07:30:07.9756429Z","302542848","302542848","433872896"
"2026-07-21T07:30:08.1302280Z","302542848","302542848","433872896"
"2026-07-21T07:30:08.2543136Z","302546944","302546944","433872896"
"2026-07-21T07:30:08.3677372Z","302546944","302546944","433872896"
"2026-07-21T07:30:08.4875667Z","302551040","302551040","433872896"
"2026-07-21T07:30:08.5972318Z","302555136","302555136","433872896"
"2026-07-21T07:30:08.7066106Z","302538752","302555136","433831936"
"2026-07-21T07:30:08.8181434Z","302542848","302555136","433831936"
"2026-07-21T07:30:08.9459559Z","302542848","302555136","433831936"
"2026-07-21T07:30:09.0790681Z","302546944","302555136","433831936"
"2026-07-21T07:30:09.2061626Z","302546944","302555136","433831936"
"2026-07-21T07:30:09.3296971Z","302546944","302555136","433831936"
"2026-07-21T07:30:09.4532781Z","302551040","302555136","433831936"
"2026-07-21T07:30:09.5665090Z","302559232","302559232","433831936"
"2026-07-21T07:30:09.6890639Z","302563328","302563328","433831936"
"2026-07-21T07:30:09.8011792Z","302571520","302571520","433831936"
"2026-07-21T07:30:09.9237275Z","302575616","302575616","433831936"
"2026-07-21T07:30:10.0511527Z","302575616","302575616","433831936"
"2026-07-21T07:30:10.1799872Z","302579712","302579712","433831936"
"2026-07-21T07:30:10.3001960Z","302583808","302583808","433831936"
"2026-07-21T07:30:10.4210316Z","302587904","302587904","433831936"
"2026-07-21T07:30:10.5475856Z","302587904","302587904","433831936"
"2026-07-21T07:30:10.6677891Z","302587904","302587904","433831936"
"2026-07-21T07:30:10.7974489Z","302592000","302592000","433831936"
"2026-07-21T07:30:10.9193607Z","302592000","302592000","433831936"
"2026-07-21T07:30:11.0440981Z","302592000","302592000","433831936"
"2026-07-21T07:30:11.1696497Z","302596096","302596096","433831936"
"2026-07-21T07:30:11.2860125Z","302596096","302596096","433831936"
"2026-07-21T07:30:11.4065605Z","302604288","302604288","433831936"
"2026-07-21T07:30:11.5319976Z","302612480","302612480","433831936"
"2026-07-21T07:30:11.6417092Z","302612480","302612480","433831936"
"2026-07-21T07:30:11.7659544Z","302612480","302612480","433831936"
"2026-07-21T07:30:11.8897046Z","302616576","302616576","433831936"
"2026-07-21T07:30:12.0149774Z","302624768","302624768","433831936"
"2026-07-21T07:30:12.1404729Z","302624768","302624768","433831936"
"2026-07-21T07:30:12.2510044Z","302624768","302624768","433831936"
"2026-07-21T07:30:12.3606000Z","302628864","302628864","433831936"
"2026-07-21T07:30:12.4843665Z","302628864","302628864","433831936"
"2026-07-21T07:30:12.6075160Z","302632960","302632960","433831936"
"2026-07-21T07:30:12.7355174Z","302632960","302632960","433831936"
"2026-07-21T07:30:12.8592692Z","302637056","302637056","433831936"
"2026-07-21T07:30:12.9781461Z","302637056","302637056","433831936"
"2026-07-21T07:30:13.0868502Z","302637056","302637056","433831936"
"2026-07-21T07:30:13.1974824Z","302637056","302637056","433831936"
"2026-07-21T07:30:13.3227081Z","302641152","302641152","433831936"
"2026-07-21T07:30:13.4486709Z","302645248","302645248","433831936"
"2026-07-21T07:30:13.5710680Z","302657536","302657536","433831936"
"2026-07-21T07:30:13.6812599Z","302784512","302784512","434040832"
"2026-07-21T07:30:13.8131322Z","302960640","302960640","434376704"
"2026-07-21T07:30:13.9263764Z","302968832","302968832","434376704"
"2026-07-21T07:30:14.0501157Z","302968832","302968832","434376704"
"2026-07-21T07:30:14.1812045Z","302968832","302968832","434376704"
"2026-07-21T07:30:14.2982411Z","302968832","302968832","434376704"
"2026-07-21T07:30:14.4209913Z","302968832","302968832","434376704"
"2026-07-21T07:30:14.5468579Z","302972928","302972928","434376704"
"2026-07-21T07:30:14.6713034Z","303865856","306802688","435036160"
"2026-07-21T07:30:14.7960421Z","281853952","306802688","414961664"
