"utc","working_set_bytes","peak_working_set_bytes","private_memory_bytes"
"2026-07-21T07:26:34.3189736Z","302829568","302829568","456830976"
"2026-07-21T07:26:34.4416343Z","302850048","302850048","456900608"
"2026-07-21T07:26:34.5503516Z","302878720","302878720","457043968"
"2026-07-21T07:26:34.6607008Z","302919680","302919680","457113600"
"2026-07-21T07:26:34.7691216Z","303022080","303022080","457248768"
"2026-07-21T07:26:34.8818633Z","303058944","303058944","457248768"
"2026-07-21T07:26:35.0045965Z","303099904","303099904","457248768"
"2026-07-21T07:26:35.1126666Z","303140864","303140864","457248768"
"2026-07-21T07:26:35.2239071Z","303153152","303153152","457248768"
"2026-07-21T07:26:35.3469810Z","303169536","303169536","457248768"
"2026-07-21T07:26:35.4558135Z","303185920","303185920","457248768"
"2026-07-21T07:26:35.5652300Z","303222784","303222784","457248768"
"2026-07-21T07:26:35.6738322Z","303226880","303226880","457248768"
"2026-07-21T07:26:35.7981612Z","303247360","303247360","457248768"
"2026-07-21T07:26:35.9085657Z","303853568","303853568","461778944"
"2026-07-21T07:26:36.0183972Z","303992832","303992832","461869056"
"2026-07-21T07:26:36.1290002Z","304021504","304021504","461869056"
"2026-07-21T07:26:36.2387174Z","304050176","304050176","461869056"
"2026-07-21T07:26:36.3493229Z","304062464","304062464","461869056"
"2026-07-21T07:26:36.4638976Z","304091136","304091136","461938688"
"2026-07-21T07:26:36.5833628Z","304119808","304119808","462008320"
"2026-07-21T07:26:36.6922471Z","304168960","304168960","462053376"
"2026-07-21T07:26:36.8008426Z","304185344","304185344","462053376"
"2026-07-21T07:26:36.9120435Z","304209920","304209920","462053376"
"2026-07-21T07:26:37.0301066Z","304230400","304230400","462123008"
"2026-07-21T07:26:37.1452368Z","304254976","304254976","462192640"
"2026-07-21T07:26:37.2830892Z","304279552","304279552","462192640"
"2026-07-21T07:26:37.4057696Z","304300032","304300032","462192640"
"2026-07-21T07:26:37.5179720Z","304316416","304316416","462192640"
"2026-07-21T07:26:37.6279491Z","304324608","304324608","462192640"
"2026-07-21T07:26:37.7503312Z","304340992","304340992","462192640"
"2026-07-21T07:26:37.8616814Z","304361472","304361472","462192640"
"2026-07-21T07:26:37.9850727Z","304373760","304373760","462192640"
"2026-07-21T07:26:38.1140988Z","304402432","304402432","462192640"
"2026-07-21T07:26:38.2394254Z","304418816","304418816","462192640"
"2026-07-21T07:26:38.3629275Z","304537600","304537600","462327808"
"2026-07-21T07:26:38.4721924Z","304553984","304553984","462327808"
"2026-07-21T07:26:38.5822888Z","304574464","304574464","462327808"
"2026-07-21T07:26:38.6929581Z","304582656","304582656","462327808"
"2026-07-21T07:26:38.8163293Z","304594944","304594944","462327808"
"2026-07-21T07:26:38.9277593Z","304619520","304619520","462327808"
"2026-07-21T07:26:39.0353119Z","304644096","304644096","462467072"
"2026-07-21T07:26:39.1433715Z","304652288","304652288","462467072"
"2026-07-21T07:26:39.2522129Z","304689152","304689152","462467072"
"2026-07-21T07:26:39.3627348Z","304709632","304709632","462467072"
"2026-07-21T07:26:39.4733175Z","304726016","304726016","462467072"
"2026-07-21T07:26:39.5849263Z","304742400","304742400","462467072"
"2026-07-21T07:26:39.6950608Z","304750592","304750592","462467072"
"2026-07-21T07:26:39.8046530Z","304762880","304762880","462467072"
"2026-07-21T07:26:39.9146292Z","304775168","304775168","462467072"
"2026-07-21T07:26:40.0240968Z","304779264","304779264","462467072"
"2026-07-21T07:26:40.1347327Z","304787456","304787456","462467072"
"2026-07-21T07:26:40.2461130Z","304799744","304799744","462467072"
"2026-07-21T07:26:40.3559005Z","304799744","304799744","462467072"
"2026-07-21T07:26:40.4829252Z","304807936","304807936","462467072"
"2026-07-21T07:26:40.6080912Z","304816128","304816128","462467072"
"2026-07-21T07:26:40.7202009Z","304824320","304824320","462467072"
"2026-07-21T07:26:40.8311961Z","304836608","304836608","462467072"
"2026-07-21T07:26:40.9401322Z","304840704","304840704","462467072"
"2026-07-21T07:26:41.0489075Z","304852992","304852992","462467072"
"2026-07-21T07:26:41.1610445Z","304861184","304861184","462467072"
"2026-07-21T07:26:41.2832572Z","304861184","304861184","462467072"
"2026-07-21T07:26:41.3938443Z","304869376","304869376","462467072"
"2026-07-21T07:26:41.5040259Z","304877568","304877568","462467072"
"2026-07-21T07:26:41.6150802Z","304885760","304885760","462467072"
"2026-07-21T07:26:41.7272951Z","304930816","304930816","462602240"
"2026-07-21T07:26:41.8368810Z","304984064","304984064","462602240"
"2026-07-21T07:26:41.9479962Z","305008640","305008640","462602240"
"2026-07-21T07:26:42.0576444Z","305037312","305037312","462602240"
"2026-07-21T07:26:42.1836929Z","305041408","305041408","462602240"
"2026-07-21T07:26:42.2930843Z","305045504","305045504","462602240"
"2026-07-21T07:26:42.4186079Z","305045504","305045504","462602240"
"2026-07-21T07:26:42.5287152Z","305045504","305045504","462602240"
"2026-07-21T07:26:42.6396361Z","305045504","305045504","462602240"
"2026-07-21T07:26:42.7668514Z","305045504","305045504","462602240"
"2026-07-21T07:26:42.8776659Z","305053696","305053696","462602240"
"2026-07-21T07:26:42.9886950Z","305061888","305061888","462602240"
"2026-07-21T07:26:43.0999836Z","305061888","305061888","462602240"
"2026-07-21T07:26:43.2075599Z","305061888","305061888","462602240"
"2026-07-21T07:26:43.3169384Z","305061888","305061888","462602240"
"2026-07-21T07:26:43.4260807Z","305061888","305061888","462602240"
"2026-07-21T07:26:43.5351966Z","305061888","305061888","462602240"
"2026-07-21T07:26:43.6451912Z","305061888","305061888","462602240"
"2026-07-21T07:26:43.7562518Z","305065984","305065984","462602240"
"2026-07-21T07:26:43.8634714Z","305070080","305070080","462602240"
"2026-07-21T07:26:43.9710886Z","305078272","305078272","462602240"
"2026-07-21T07:26:44.0948050Z","305086464","305086464","462602240"
"2026-07-21T07:26:44.2051328Z","305086464","305086464","462602240"
"2026-07-21T07:26:44.3143498Z","305086464","305086464","462602240"
"2026-07-21T07:26:44.4238903Z","305086464","305086464","462602240"
"2026-07-21T07:26:44.5345006Z","305086464","305086464","462602240"
"2026-07-21T07:26:44.6451434Z","305090560","305090560","462602240"
"2026-07-21T07:26:44.7514137Z","305090560","305090560","462602240"
"2026-07-21T07:26:44.8603352Z","305090560","305090560","462602240"
"2026-07-21T07:26:44.9701591Z","305090560","305090560","462602240"
"2026-07-21T07:26:45.0812017Z","305094656","305094656","462602240"
"2026-07-21T07:26:45.1899575Z","305098752","305098752","462602240"
"2026-07-21T07:26:45.2989666Z","305098752","305098752","462602240"
"2026-07-21T07:26:45.4205484Z","305098752","305098752","462602240"
"2026-07-21T07:26:45.5464558Z","305106944","305106944","462602240"
"2026-07-21T07:26:45.6725731Z","305106944","305106944","462602240"
"2026-07-21T07:26:45.7979221Z","305106944","305106944","462602240"
"2026-07-21T07:26:45.9085628Z","305111040","305111040","462602240"
"2026-07-21T07:26:46.0319837Z","305115136","305115136","462602240"
"2026-07-21T07:26:46.2196624Z","305123328","305123328","462602240"
"2026-07-21T07:26:46.3326677Z","305123328","305123328","462602240"
"2026-07-21T07:26:46.4648471Z","305123328","305123328","462602240"
"2026-07-21T07:26:46.5897294Z","305127424","305127424","462602240"
"2026-07-21T07:26:46.7147557Z","305127424","305127424","462602240"
"2026-07-21T07:26:46.8387020Z","305127424","305127424","462602240"
"2026-07-21T07:26:46.9614450Z","305131520","305131520","462602240"
"2026-07-21T07:26:47.0719797Z","305131520","305131520","462602240"
"2026-07-21T07:26:47.1813143Z","305131520","305131520","462602240"
"2026-07-21T07:26:47.2915439Z","305131520","305131520","462602240"
"2026-07-21T07:26:47.4019780Z","305139712","305139712","462602240"
"2026-07-21T07:26:47.5122606Z","305139712","305139712","462602240"
"2026-07-21T07:26:47.6398502Z","305139712","305139712","462602240"
"2026-07-21T07:26:47.7667757Z","305147904","305147904","462602240"
"2026-07-21T07:26:47.8778502Z","305147904","305147904","462602240"
"2026-07-21T07:26:47.9858209Z","305147904","305147904","462602240"
"2026-07-21T07:26:48.0984127Z","305152000","305152000","462602240"
"2026-07-21T07:26:48.2087026Z","305156096","305156096","462602240"
"2026-07-21T07:26:48.3195070Z","305156096","305156096","462602240"
"2026-07-21T07:26:48.4310281Z","305156096","305156096","462602240"
"2026-07-21T07:26:48.5427429Z","305160192","305160192","462602240"
"2026-07-21T07:26:48.6702677Z","305160192","305160192","462602240"
"2026-07-21T07:26:48.7964713Z","305164288","305164288","462602240"
"2026-07-21T07:26:48.9215290Z","305164288","305164288","462602240"
"2026-07-21T07:26:49.0327650Z","305164288","305164288","462602240"
"2026-07-21T07:26:49.1419289Z","305168384","305168384","462602240"
"2026-07-21T07:26:49.2540038Z","305172480","305172480","462602240"
"2026-07-21T07:26:49.3640503Z","305172480","305172480","462602240"
"2026-07-21T07:26:49.4739334Z","305262592","305262592","462770176"
"2026-07-21T07:26:49.5835956Z","305266688","305266688","462770176"
"2026-07-21T07:26:49.6933785Z","305270784","305270784","462770176"
"2026-07-21T07:26:49.8037959Z","305270784","305270784","462770176"
"2026-07-21T07:26:49.9138794Z","305274880","305274880","462770176"
"2026-07-21T07:26:50.0238977Z","305278976","305278976","462770176"
"2026-07-21T07:26:50.1336582Z","305278976","305278976","462770176"
"2026-07-21T07:26:50.2441787Z","305283072","305283072","462770176"
"2026-07-21T07:26:50.3540678Z","305283072","305283072","462770176"
"2026-07-21T07:26:50.4640058Z","305291264","305291264","462770176"
"2026-07-21T07:26:50.5892993Z","305295360","305295360","462770176"
"2026-07-21T07:26:50.6983858Z","305295360","305295360","462770176"
"2026-07-21T07:26:50.8089823Z","305299456","305299456","462770176"
"2026-07-21T07:26:50.9341866Z","305303552","305303552","462770176"
"2026-07-21T07:26:51.0466164Z","305307648","305307648","462770176"
"2026-07-21T07:26:51.1721964Z","305307648","305307648","462770176"
"2026-07-21T07:26:51.2824049Z","305307648","305307648","462770176"
"2026-07-21T07:26:51.3930260Z","305315840","305315840","462770176"
"2026-07-21T07:26:51.5023157Z","305315840","305315840","462770176"
"2026-07-21T07:26:51.6110254Z","305315840","305315840","462770176"
"2026-07-21T07:26:51.7216047Z","305319936","305319936","462770176"
"2026-07-21T07:26:51.8315036Z","305324032","305324032","462770176"
"2026-07-21T07:26:51.9424225Z","305328128","305328128","462770176"
"2026-07-21T07:26:52.0520380Z","305328128","305328128","462770176"
"2026-07-21T07:26:52.1613483Z","305328128","305328128","462770176"
"2026-07-21T07:26:52.2726579Z","305336320","305336320","462770176"
"2026-07-21T07:26:52.3838233Z","305336320","305336320","462770176"
"2026-07-21T07:26:52.4948941Z","305336320","305336320","462770176"
"2026-07-21T07:26:52.6039620Z","305340416","305340416","462770176"
"2026-07-21T07:26:52.7145610Z","305348608","305348608","462770176"
"2026-07-21T07:26:52.8261518Z","305348608","305348608","462770176"
"2026-07-21T07:26:52.9539642Z","305348608","305348608","462770176"
"2026-07-21T07:26:53.0647104Z","305356800","305356800","462770176"
"2026-07-21T07:26:53.1751438Z","305360896","305360896","462770176"
"2026-07-21T07:26:53.2840937Z","305360896","305360896","462770176"
"2026-07-21T07:26:53.3926866Z","305360896","305360896","462770176"
"2026-07-21T07:26:53.5037871Z","305364992","305364992","462770176"
"2026-07-21T07:26:53.6159263Z","305364992","305364992","462770176"
"2026-07-21T07:26:53.7247063Z","305369088","305369088","462770176"
"2026-07-21T07:26:53.8339825Z","305369088","305369088","462770176"
"2026-07-21T07:26:53.9449658Z","305373184","305373184","462770176"
"2026-07-21T07:26:54.0546291Z","305377280","305377280","462770176"
"2026-07-21T07:26:54.1618096Z","305377280","305377280","462770176"
"2026-07-21T07:26:54.2707064Z","305377280","305377280","462770176"
"2026-07-21T07:26:54.3801698Z","305385472","305385472","462770176"
"2026-07-21T07:26:54.4888539Z","305385472","305385472","462770176"
"2026-07-21T07:26:54.5973646Z","305385472","305385472","462770176"
"2026-07-21T07:26:54.7075517Z","305389568","305389568","462770176"
"2026-07-21T07:26:54.8315329Z","305393664","305393664","462770176"
"2026-07-21T07:26:54.9401358Z","305393664","305393664","462770176"
"2026-07-21T07:26:55.0481399Z","305397760","305397760","462770176"
"2026-07-21T07:26:55.1572277Z","305401856","305401856","462770176"
"2026-07-21T07:26:55.2823758Z","305401856","305401856","462770176"
"2026-07-21T07:26:55.3942083Z","305410048","305410048","462770176"
"2026-07-21T07:26:55.5166338Z","305410048","305410048","462770176"
"2026-07-21T07:26:55.6391400Z","305414144","305414144","462770176"
"2026-07-21T07:26:55.7643282Z","305418240","305418240","462770176"
"2026-07-21T07:26:55.8883986Z","305418240","305418240","462770176"
"2026-07-21T07:26:55.9983483Z","305422336","305422336","462770176"
"2026-07-21T07:26:56.1232015Z","305422336","305422336","462770176"
"2026-07-21T07:26:56.2504826Z","305430528","305430528","462770176"
"2026-07-21T07:26:56.3603844Z","305430528","305430528","462770176"
"2026-07-21T07:26:56.4863906Z","305430528","305430528","462770176"
"2026-07-21T07:26:56.5968427Z","305438720","305438720","462770176"
"2026-07-21T07:26:56.7073652Z","305442816","305442816","462770176"
"2026-07-21T07:26:56.8174740Z","305442816","305442816","462770176"
"2026-07-21T07:26:56.9290462Z","305442816","305442816","462770176"
"2026-07-21T07:26:57.0395529Z","305446912","305446912","462770176"
"2026-07-21T07:26:57.1498899Z","305446912","305446912","462770176"
"2026-07-21T07:26:57.2624126Z","305446912","305446912","462770176"
"2026-07-21T07:26:57.3854923Z","305455104","305455104","462770176"
"2026-07-21T07:26:57.5117026Z","305455104","305455104","462770176"
"2026-07-21T07:26:57.6388244Z","305459200","305459200","462770176"
"2026-07-21T07:26:57.7669838Z","305459200","305459200","462770176"
"2026-07-21T07:26:57.8930459Z","305459200","305459200","462770176"
"2026-07-21T07:26:58.0158948Z","305459200","305459200","462770176"
"2026-07-21T07:26:58.1280003Z","305463296","305463296","462770176"
"2026-07-21T07:26:58.2366426Z","305471488","305471488","462770176"
"2026-07-21T07:26:58.3478306Z","305471488","305471488","462770176"
"2026-07-21T07:26:58.4581386Z","305475584","305475584","462770176"
"2026-07-21T07:26:58.5663330Z","305483776","305483776","462770176"
"2026-07-21T07:26:58.6750523Z","305483776","305483776","462770176"
"2026-07-21T07:26:58.7991178Z","305487872","305487872","462770176"
"2026-07-21T07:26:58.9229055Z","305491968","305491968","462770176"
"2026-07-21T07:26:59.0491651Z","305496064","305496064","462770176"
"2026-07-21T07:26:59.1590672Z","305500160","305500160","462770176"
"2026-07-21T07:26:59.2701545Z","305500160","305500160","462770176"
"2026-07-21T07:26:59.3809852Z","305500160","305500160","462770176"
"2026-07-21T07:26:59.4900213Z","305500160","305500160","462770176"
"2026-07-21T07:26:59.5980362Z","305500160","305500160","462770176"
"2026-07-21T07:26:59.7098191Z","305504256","305504256","462770176"
"2026-07-21T07:26:59.8185451Z","305504256","305504256","462770176"
"2026-07-21T07:26:59.9285471Z","305508352","305508352","462770176"
"2026-07-21T07:27:00.0382625Z","305512448","305512448","462770176"
"2026-07-21T07:27:00.1622991Z","305512448","305512448","462770176"
"2026-07-21T07:27:00.2716183Z","305512448","305512448","462770176"
"2026-07-21T07:27:00.3949996Z","305516544","305516544","462770176"
"2026-07-21T07:27:00.5051467Z","305520640","305520640","462770176"
"2026-07-21T07:27:00.6155823Z","305524736","305524736","462770176"
"2026-07-21T07:27:00.7291064Z","305528832","305528832","462770176"
"2026-07-21T07:27:00.8371566Z","305541120","305541120","462770176"
"2026-07-21T07:27:00.9478041Z","305541120","305541120","462770176"
"2026-07-21T07:27:01.0583197Z","305545216","305545216","462770176"
"2026-07-21T07:27:01.1678797Z","305545216","305545216","462770176"
"2026-07-21T07:27:01.2770718Z","305545216","305545216","462770176"
"2026-07-21T07:27:01.3864544Z","305532928","305549312","462729216"
"2026-07-21T07:27:01.4964839Z","305537024","305549312","462729216"
"2026-07-21T07:27:01.6077674Z","305537024","305549312","462729216"
"2026-07-21T07:27:01.7327959Z","305541120","305549312","462729216"
"2026-07-21T07:27:01.8575741Z","305541120","305549312","462729216"
"2026-07-21T07:27:01.9825830Z","305541120","305549312","462729216"
"2026-07-21T07:27:02.1062837Z","305541120","305549312","462729216"
"2026-07-21T07:27:02.2161412Z","305545216","305549312","462729216"
"2026-07-21T07:27:02.3416410Z","305549312","305549312","462729216"
"2026-07-21T07:27:02.4680463Z","305549312","305549312","462729216"
"2026-07-21T07:27:02.5915814Z","305553408","305553408","462729216"
"2026-07-21T07:27:02.7171457Z","305553408","305553408","462729216"
"2026-07-21T07:27:02.8407461Z","305561600","305561600","462729216"
"2026-07-21T07:27:02.9659369Z","305561600","305561600","462729216"
"2026-07-21T07:27:03.0921658Z","305565696","305565696","462729216"
"2026-07-21T07:27:03.2175257Z","305573888","305573888","462729216"
"2026-07-21T07:27:03.3308315Z","305586176","305586176","462729216"
"2026-07-21T07:27:03.4402161Z","305586176","305586176","462729216"
"2026-07-21T07:27:03.5646249Z","305586176","305586176","462729216"
"2026-07-21T07:27:03.6733275Z","305586176","305586176","462729216"
"2026-07-21T07:27:03.7836853Z","305586176","305586176","462729216"
"2026-07-21T07:27:03.8948114Z","305590272","305590272","462729216"
"2026-07-21T07:27:04.0065620Z","305590272","305590272","462729216"
"2026-07-21T07:27:04.1158855Z","305590272","305590272","462729216"
"2026-07-21T07:27:04.2288827Z","305594368","305594368","462729216"
"2026-07-21T07:27:04.3528408Z","305594368","305594368","462729216"
"2026-07-21T07:27:04.4614954Z","305598464","305598464","462729216"
"2026-07-21T07:27:04.5721943Z","305602560","305602560","462729216"
"2026-07-21T07:27:04.6837106Z","305602560","305602560","462729216"
"2026-07-21T07:27:04.7926304Z","305602560","305602560","462729216"
"2026-07-21T07:27:04.9197041Z","305602560","305602560","462729216"
"2026-07-21T07:27:05.0449202Z","305610752","305610752","462729216"
"2026-07-21T07:27:05.1697198Z","305623040","305623040","462729216"
"2026-07-21T07:27:05.2952247Z","305623040","305623040","462729216"
"2026-07-21T07:27:05.4186315Z","305627136","305627136","462729216"
"2026-07-21T07:27:05.5433739Z","305635328","305635328","462729216"
"2026-07-21T07:27:05.6668023Z","305639424","305639424","462729216"
"2026-07-21T07:27:05.7922905Z","305639424","305639424","462729216"
"2026-07-21T07:27:05.9171672Z","305639424","305639424","462729216"
"2026-07-21T07:27:06.0277904Z","305639424","305639424","462729216"
"2026-07-21T07:27:06.1508993Z","305643520","305643520","462729216"
"2026-07-21T07:27:06.2618352Z","305655808","305655808","462729216"
"2026-07-21T07:27:06.3695291Z","305655808","305655808","462729216"
"2026-07-21T07:27:06.4785873Z","305717248","305717248","462798848"
"2026-07-21T07:27:06.5873014Z","305893376","305893376","463134720"
"2026-07-21T07:27:06.7123171Z","305897472","305897472","463134720"
"2026-07-21T07:27:06.8194385Z","305897472","305897472","463134720"
"2026-07-21T07:27:06.9284371Z","305897472","305897472","463134720"
"2026-07-21T07:27:07.0379582Z","305897472","305897472","463134720"
"2026-07-21T07:27:07.1471070Z","305897472","305897472","463134720"
"2026-07-21T07:27:07.2582128Z","305897472","305897472","463134720"
"2026-07-21T07:27:07.3843105Z","305897472","305897472","463134720"
"2026-07-21T07:27:07.5107619Z","305250304","309522432","462647296"
