"utc","working_set_bytes","peak_working_set_bytes","private_memory_bytes"
"2026-07-21T07:27:18.4611289Z","297816064","297816064","462155776"
"2026-07-21T07:27:18.5719401Z","297820160","297820160","462155776"
"2026-07-21T07:27:18.6808202Z","297824256","297824256","462155776"
"2026-07-21T07:27:18.7894076Z","297828352","297828352","462155776"
"2026-07-21T07:27:18.9007610Z","297828352","297828352","462155776"
"2026-07-21T07:27:19.0122845Z","297828352","297828352","462155776"
"2026-07-21T07:27:19.1399133Z","297836544","297836544","462155776"
"2026-07-21T07:27:19.2511554Z","297836544","297836544","462155776"
"2026-07-21T07:27:19.3626735Z","297836544","297836544","462155776"
"2026-07-21T07:27:19.4748464Z","297840640","297840640","462155776"
"2026-07-21T07:27:19.5871628Z","297852928","297852928","462155776"
"2026-07-21T07:27:19.6954415Z","297857024","297857024","462155776"
"2026-07-21T07:27:19.8057948Z","297857024","297857024","462155776"
"2026-07-21T07:27:19.9138446Z","297865216","297865216","462155776"
"2026-07-21T07:27:20.0222417Z","297865216","297865216","462155776"
"2026-07-21T07:27:20.1312898Z","297865216","297865216","462155776"
"2026-07-21T07:27:20.2413772Z","297869312","297869312","462155776"
"2026-07-21T07:27:20.3508766Z","297869312","297869312","462155776"
"2026-07-21T07:27:20.4602224Z","297869312","297869312","462155776"
"2026-07-21T07:27:20.5701098Z","297873408","297873408","462155776"
"2026-07-21T07:27:20.6821522Z","297873408","297873408","462155776"
"2026-07-21T07:27:20.7923112Z","297881600","297881600","462155776"
"2026-07-21T07:27:20.9026826Z","297881600","297881600","462155776"
"2026-07-21T07:27:21.0134154Z","297889792","297889792","462155776"
"2026-07-21T07:27:21.1230052Z","297889792","297889792","462155776"
"2026-07-21T07:27:21.2467156Z","297889792","297889792","462155776"
"2026-07-21T07:27:21.3567560Z","297951232","297951232","462155776"
"2026-07-21T07:27:21.4815707Z","297951232","297951232","462155776"
"2026-07-21T07:27:21.6090877Z","297951232","297951232","462155776"
"2026-07-21T07:27:21.7340478Z","297959424","297959424","462155776"
"2026-07-21T07:27:21.8578623Z","297967616","297967616","462155776"
"2026-07-21T07:27:21.9837959Z","297967616","297967616","462155776"
"2026-07-21T07:27:22.0951107Z","297971712","297971712","462155776"
"2026-07-21T07:27:22.2187413Z","297971712","297971712","462155776"
"2026-07-21T07:27:22.3455286Z","297971712","297971712","462155776"
"2026-07-21T07:27:22.4542844Z","297975808","297975808","462155776"
"2026-07-21T07:27:22.5635708Z","297979904","297979904","462155776"
"2026-07-21T07:27:22.6736236Z","297979904","297979904","462155776"
"2026-07-21T07:27:22.7842641Z","297979904","297979904","462155776"
"2026-07-21T07:27:22.8931930Z","297979904","297979904","462155776"
"2026-07-21T07:27:23.0040671Z","297979904","297979904","462155776"
"2026-07-21T07:27:23.1135444Z","297979904","297979904","462155776"
"2026-07-21T07:27:23.2234958Z","297988096","297988096","462155776"
"2026-07-21T07:27:23.3333050Z","297988096","297988096","462155776"
"2026-07-21T07:27:23.4433081Z","297992192","297992192","462155776"
"2026-07-21T07:27:23.5526789Z","297996288","297996288","462155776"
"2026-07-21T07:27:23.6631702Z","297996288","297996288","462155776"
"2026-07-21T07:27:23.7716598Z","297996288","297996288","462155776"
"2026-07-21T07:27:23.8815264Z","297996288","297996288","462155776"
"2026-07-21T07:27:23.9906476Z","298000384","298000384","462155776"
"2026-07-21T07:27:24.1014234Z","298004480","298004480","462155776"
"2026-07-21T07:27:24.2094706Z","298008576","298008576","462155776"
"2026-07-21T07:27:24.3194719Z","298008576","298008576","462155776"
"2026-07-21T07:27:24.4447290Z","298016768","298016768","462155776"
"2026-07-21T07:27:24.5522538Z","298016768","298016768","462155776"
"2026-07-21T07:27:24.6634240Z","298016768","298016768","462155776"
"2026-07-21T07:27:24.7866827Z","298016768","298016768","462155776"
"2026-07-21T07:27:24.8969831Z","298016768","298016768","462155776"
"2026-07-21T07:27:25.0080163Z","298016768","298016768","462155776"
"2026-07-21T07:27:25.1186832Z","298020864","298020864","462155776"
"2026-07-21T07:27:25.2286350Z","298020864","298020864","462155776"
"2026-07-21T07:27:25.3392587Z","298020864","298020864","462155776"
"2026-07-21T07:27:25.4642022Z","298029056","298029056","462155776"
"2026-07-21T07:27:25.5731065Z","298029056","298029056","462155776"
"2026-07-21T07:27:25.6991762Z","298029056","298029056","462155776"
"2026-07-21T07:27:25.8239422Z","298029056","298029056","462155776"
"2026-07-21T07:27:25.9462028Z","298029056","298029056","462155776"
"2026-07-21T07:27:26.0570116Z","298033152","298033152","462155776"
"2026-07-21T07:27:26.1807600Z","298033152","298033152","462155776"
"2026-07-21T07:27:26.2915677Z","298037248","298037248","462155776"
"2026-07-21T07:27:26.4007803Z","298041344","298041344","462155776"
"2026-07-21T07:27:26.5090783Z","298041344","298041344","462155776"
"2026-07-21T07:27:26.6338217Z","298041344","298041344","462155776"
"2026-07-21T07:27:26.7451349Z","298135552","298135552","462323712"
"2026-07-21T07:27:26.8706161Z","298135552","298135552","462458880"
"2026-07-21T07:27:26.9933513Z","298270720","298270720","462458880"
"2026-07-21T07:27:27.1183375Z","298270720","298270720","462458880"
"2026-07-21T07:27:27.2277404Z","298270720","298270720","462458880"
"2026-07-21T07:27:27.3372892Z","298270720","298270720","462458880"
"2026-07-21T07:27:27.4511539Z","298270720","298270720","462458880"
"2026-07-21T07:27:27.5718720Z","298270720","298270720","462458880"
"2026-07-21T07:27:27.6819095Z","298278912","298278912","462458880"
"2026-07-21T07:27:27.7925200Z","298283008","298283008","462458880"
"2026-07-21T07:27:27.9031319Z","298287104","298287104","462458880"
"2026-07-21T07:27:28.0146994Z","298287104","298287104","462458880"
"2026-07-21T07:27:28.1277385Z","298287104","298287104","462458880"
"2026-07-21T07:27:28.2502586Z","298287104","298287104","462458880"
"2026-07-21T07:27:28.3775066Z","298287104","298287104","462458880"
"2026-07-21T07:27:28.4885208Z","298299392","298299392","462458880"
"2026-07-21T07:27:28.5990494Z","298303488","298303488","462458880"
"2026-07-21T07:27:28.7085805Z","298303488","298303488","462458880"
"2026-07-21T07:27:28.8192207Z","298307584","298307584","462458880"
"2026-07-21T07:27:28.9261730Z","298307584","298307584","462458880"
"2026-07-21T07:27:29.0332107Z","298307584","298307584","462458880"
"2026-07-21T07:27:29.1589265Z","298311680","298311680","462458880"
"2026-07-21T07:27:29.2697546Z","298315776","298315776","462458880"
"2026-07-21T07:27:29.4064019Z","298315776","298315776","462458880"
"2026-07-21T07:27:29.5305061Z","298315776","298315776","462458880"
"2026-07-21T07:27:29.6561614Z","298315776","298315776","462458880"
"2026-07-21T07:27:29.7668296Z","298315776","298315776","462458880"
"2026-07-21T07:27:29.8916069Z","298319872","298319872","462458880"
"2026-07-21T07:27:30.0035964Z","298319872","298319872","462458880"
"2026-07-21T07:27:30.1125902Z","298319872","298319872","462458880"
"2026-07-21T07:27:30.2374437Z","298323968","298323968","462458880"
"2026-07-21T07:27:30.3483897Z","298328064","298328064","462458880"
"2026-07-21T07:27:30.4690866Z","298328064","298328064","462458880"
"2026-07-21T07:27:30.5843795Z","298328064","298328064","462458880"
"2026-07-21T07:27:30.7091319Z","298336256","298336256","462458880"
"2026-07-21T07:27:30.8180990Z","298336256","298336256","462458880"
"2026-07-21T07:27:30.9286970Z","298340352","298340352","462458880"
"2026-07-21T07:27:31.0389478Z","298348544","298348544","462458880"
"2026-07-21T07:27:31.1493421Z","298348544","298348544","462458880"
"2026-07-21T07:27:31.2591209Z","298348544","298348544","462458880"
"2026-07-21T07:27:31.3837609Z","298348544","298348544","462458880"
"2026-07-21T07:27:31.4958153Z","298348544","298348544","462458880"
"2026-07-21T07:27:31.6218548Z","298356736","298356736","462458880"
"2026-07-21T07:27:31.7471873Z","298356736","298356736","462458880"
"2026-07-21T07:27:31.8737389Z","298356736","298356736","462458880"
"2026-07-21T07:27:31.9994949Z","298360832","298360832","462458880"
"2026-07-21T07:27:32.1252376Z","298364928","298364928","462458880"
"2026-07-21T07:27:32.2401073Z","298364928","298364928","462458880"
"2026-07-21T07:27:32.3627584Z","298364928","298364928","462458880"
"2026-07-21T07:27:32.4731771Z","298364928","298364928","462458880"
"2026-07-21T07:27:32.5847368Z","298364928","298364928","462458880"
"2026-07-21T07:27:32.6962621Z","298373120","298373120","462458880"
"2026-07-21T07:27:32.8062336Z","298373120","298373120","462458880"
"2026-07-21T07:27:32.9331181Z","298373120","298373120","462458880"
"2026-07-21T07:27:33.0584604Z","298373120","298373120","462458880"
"2026-07-21T07:27:33.2165509Z","298385408","298385408","462458880"
"2026-07-21T07:27:33.3405597Z","298385408","298385408","462458880"
"2026-07-21T07:27:33.4685133Z","298385408","298385408","462458880"
"2026-07-21T07:27:33.5902212Z","298389504","298389504","462458880"
"2026-07-21T07:27:33.7155884Z","298393600","298393600","462458880"
"2026-07-21T07:27:33.8409362Z","298393600","298393600","462458880"
"2026-07-21T07:27:33.9676754Z","298393600","298393600","462458880"
"2026-07-21T07:27:34.0923822Z","298393600","298393600","462458880"
"2026-07-21T07:27:34.2044940Z","298393600","298393600","462458880"
"2026-07-21T07:27:34.3295950Z","298393600","298393600","462458880"
"2026-07-21T07:27:34.4403897Z","298401792","298401792","462458880"
"2026-07-21T07:27:34.5486662Z","298401792","298401792","462458880"
"2026-07-21T07:27:34.6583403Z","298401792","298401792","462458880"
"2026-07-21T07:27:34.7698808Z","298401792","298401792","462458880"
"2026-07-21T07:27:34.8784129Z","298405888","298405888","462458880"
"2026-07-21T07:27:35.0020926Z","298405888","298405888","462458880"
"2026-07-21T07:27:35.1260885Z","298405888","298405888","462458880"
"2026-07-21T07:27:35.2532956Z","298409984","298409984","462458880"
"2026-07-21T07:27:35.3754220Z","298418176","298418176","462458880"
"2026-07-21T07:27:35.4992439Z","298422272","298422272","462458880"
"2026-07-21T07:27:35.6123480Z","298430464","298430464","462458880"
"2026-07-21T07:27:35.7347448Z","298430464","298430464","462458880"
"2026-07-21T07:27:35.8450644Z","298430464","298430464","462458880"
"2026-07-21T07:27:35.9677201Z","298430464","298430464","462458880"
"2026-07-21T07:27:36.0917982Z","298430464","298430464","462458880"
"2026-07-21T07:27:36.2184016Z","298434560","298434560","462458880"
"2026-07-21T07:27:36.3425407Z","298434560","298434560","462458880"
"2026-07-21T07:27:36.4692085Z","298434560","298434560","462458880"
"2026-07-21T07:27:36.5949360Z","298438656","298438656","462458880"
"2026-07-21T07:27:36.7191766Z","298438656","298438656","462458880"
"2026-07-21T07:27:36.8430701Z","298438656","298438656","462458880"
"2026-07-21T07:27:36.9674903Z","298446848","298446848","462458880"
"2026-07-21T07:27:37.0911103Z","298446848","298446848","462458880"
"2026-07-21T07:27:37.2167263Z","298446848","298446848","462458880"
"2026-07-21T07:27:37.3411014Z","298446848","298446848","462458880"
"2026-07-21T07:27:37.4664384Z","298446848","298446848","462458880"
"2026-07-21T07:27:37.5760909Z","298446848","298446848","462458880"
"2026-07-21T07:27:37.7031302Z","298459136","298459136","462458880"
"2026-07-21T07:27:37.8277735Z","298467328","298467328","462458880"
"2026-07-21T07:27:37.9527618Z","298467328","298467328","462458880"
"2026-07-21T07:27:38.0782952Z","298467328","298467328","462458880"
"2026-07-21T07:27:38.1888912Z","298467328","298467328","462458880"
"2026-07-21T07:27:38.3004223Z","298467328","298467328","462458880"
"2026-07-21T07:27:38.4115499Z","298467328","298467328","462458880"
"2026-07-21T07:27:38.5225880Z","298467328","298467328","462458880"
"2026-07-21T07:27:38.6337704Z","298471424","298471424","462458880"
"2026-07-21T07:27:38.7449928Z","298479616","298479616","462458880"
"2026-07-21T07:27:38.8550842Z","298479616","298479616","462458880"
"2026-07-21T07:27:38.9671895Z","298463232","298479616","462417920"
"2026-07-21T07:27:39.0937013Z","298467328","298479616","462417920"
"2026-07-21T07:27:39.2188260Z","298467328","298479616","462417920"
"2026-07-21T07:27:39.3427927Z","298467328","298479616","462417920"
"2026-07-21T07:27:39.4542474Z","298467328","298479616","462417920"
"2026-07-21T07:27:39.5658997Z","298471424","298479616","462417920"
"2026-07-21T07:27:39.6765892Z","298471424","298479616","462417920"
"2026-07-21T07:27:39.7861957Z","298475520","298479616","462417920"
"2026-07-21T07:27:39.8957383Z","298475520","298479616","462417920"
"2026-07-21T07:27:40.0045793Z","298479616","298479616","462417920"
"2026-07-21T07:27:40.1161261Z","298487808","298487808","462417920"
"2026-07-21T07:27:40.2257363Z","298487808","298487808","462417920"
"2026-07-21T07:27:40.3373300Z","298487808","298487808","462417920"
"2026-07-21T07:27:40.4480832Z","298491904","298491904","462417920"
"2026-07-21T07:27:40.5577044Z","298491904","298491904","462417920"
"2026-07-21T07:27:40.6693657Z","298491904","298491904","462417920"
"2026-07-21T07:27:40.7800325Z","298491904","298491904","462417920"
"2026-07-21T07:27:40.9065686Z","298500096","298500096","462417920"
"2026-07-21T07:27:41.0306979Z","298504192","298504192","462417920"
"2026-07-21T07:27:41.1422243Z","298504192","298504192","462417920"
"2026-07-21T07:27:41.2528323Z","298508288","298508288","462417920"
"2026-07-21T07:27:41.3627056Z","298512384","298512384","462417920"
"2026-07-21T07:27:41.4732214Z","298512384","298512384","462417920"
"2026-07-21T07:27:41.5983444Z","298512384","298512384","462417920"
"2026-07-21T07:27:41.7075627Z","298512384","298512384","462417920"
"2026-07-21T07:27:41.8172997Z","298512384","298512384","462417920"
"2026-07-21T07:27:41.9278227Z","298512384","298512384","462417920"
"2026-07-21T07:27:42.0394151Z","298516480","298516480","462417920"
"2026-07-21T07:27:42.1491574Z","298520576","298520576","462417920"
"2026-07-21T07:27:42.2581250Z","298524672","298524672","462417920"
"2026-07-21T07:27:42.3671898Z","298524672","298524672","462417920"
"2026-07-21T07:27:42.4782532Z","298528768","298528768","462417920"
"2026-07-21T07:27:42.5898716Z","298528768","298528768","462417920"
"2026-07-21T07:27:42.7004225Z","298528768","298528768","462417920"
"2026-07-21T07:27:42.8114326Z","298528768","298528768","462417920"
"2026-07-21T07:27:42.9384001Z","298528768","298528768","462417920"
"2026-07-21T07:27:43.0481959Z","298532864","298532864","462417920"
"2026-07-21T07:27:43.1593693Z","298541056","298541056","462417920"
"2026-07-21T07:27:43.2689140Z","298541056","298541056","462417920"
"2026-07-21T07:27:43.3792224Z","298541056","298541056","462417920"
"2026-07-21T07:27:43.4896507Z","298541056","298541056","462417920"
"2026-07-21T07:27:43.5999030Z","298541056","298541056","462417920"
"2026-07-21T07:27:43.7262294Z","298631168","298631168","462524416"
"2026-07-21T07:27:43.8351640Z","298905600","298905600","462925824"
"2026-07-21T07:27:43.9454574Z","298909696","298909696","462925824"
"2026-07-21T07:27:44.0546426Z","298913792","298913792","462925824"
"2026-07-21T07:27:44.1633274Z","298913792","298913792","462925824"
"2026-07-21T07:27:44.2713302Z","298917888","298917888","462925824"
"2026-07-21T07:27:44.3805897Z","298917888","298917888","462925824"
"2026-07-21T07:27:44.4916873Z","298917888","298917888","462925824"
"2026-07-21T07:27:44.6208195Z","298938368","298938368","462925824"
"2026-07-21T07:27:44.7417464Z","299790336","302661632","463585280"
"2026-07-21T07:27:44.8518028Z","268320768","302661632","407609344"
