"utc","working_set_bytes","peak_working_set_bytes","private_memory_bytes"
"2026-07-21T07:27:52.7283231Z","298016768","298016768","429367296"
"2026-07-21T07:27:52.8373340Z","298020864","298020864","429367296"
"2026-07-21T07:27:52.9474556Z","298029056","298029056","429367296"
"2026-07-21T07:27:53.0582952Z","298033152","298033152","429367296"
"2026-07-21T07:27:53.1690100Z","298053632","298053632","429436928"
"2026-07-21T07:27:53.2948875Z","298065920","298065920","429436928"
"2026-07-21T07:27:53.4209702Z","298074112","298074112","429436928"
"2026-07-21T07:27:53.5325697Z","298082304","298082304","429436928"
"2026-07-21T07:27:53.6441914Z","298094592","298094592","429436928"
"2026-07-21T07:27:53.7547099Z","298106880","298106880","429436928"
"2026-07-21T07:27:53.8647094Z","298110976","298110976","429436928"
"2026-07-21T07:27:53.9739712Z","298123264","298123264","429436928"
"2026-07-21T07:27:54.0851594Z","298135552","298135552","429436928"
"2026-07-21T07:27:54.1956744Z","298143744","298143744","429436928"
"2026-07-21T07:27:54.3054063Z","298164224","298164224","429506560"
"2026-07-21T07:27:54.4159844Z","298176512","298176512","429506560"
"2026-07-21T07:27:54.5261914Z","298180608","298180608","429506560"
"2026-07-21T07:27:54.6328655Z","298188800","298188800","429506560"
"2026-07-21T07:27:54.7436827Z","298205184","298205184","429506560"
"2026-07-21T07:27:54.8546271Z","298217472","298217472","429506560"
"2026-07-21T07:27:54.9651172Z","298229760","298229760","429506560"
"2026-07-21T07:27:55.0745672Z","298237952","298237952","429506560"
"2026-07-21T07:27:55.1830945Z","298237952","298237952","429506560"
"2026-07-21T07:27:55.2924896Z","298250240","298250240","429506560"
"2026-07-21T07:27:55.4174675Z","298254336","298254336","429506560"
"2026-07-21T07:27:55.5267259Z","298266624","298266624","429506560"
"2026-07-21T07:27:55.6521325Z","298270720","298270720","429506560"
"2026-07-21T07:27:55.7616226Z","298287104","298287104","429506560"
"2026-07-21T07:27:55.8705129Z","298344448","298344448","429596672"
"2026-07-21T07:27:55.9787316Z","298348544","298348544","429596672"
"2026-07-21T07:27:56.0909803Z","298352640","298352640","429596672"
"2026-07-21T07:27:56.2155036Z","298360832","298360832","429596672"
"2026-07-21T07:27:56.3401795Z","298364928","298364928","429596672"
"2026-07-21T07:27:56.4672392Z","298364928","298364928","429596672"
"2026-07-21T07:27:56.5920020Z","298369024","298369024","429596672"
"2026-07-21T07:27:56.7168759Z","298385408","298385408","429596672"
"2026-07-21T07:27:56.8428764Z","298385408","298385408","429596672"
"2026-07-21T07:27:56.9681586Z","298389504","298389504","429596672"
"2026-07-21T07:27:57.0967726Z","298401792","298401792","429596672"
"2026-07-21T07:27:57.2043150Z","298409984","298409984","429596672"
"2026-07-21T07:27:57.3149742Z","298409984","298409984","429596672"
"2026-07-21T07:27:57.4255146Z","298414080","298414080","429596672"
"2026-07-21T07:27:57.5366955Z","298418176","298418176","429596672"
"2026-07-21T07:27:57.6483988Z","298418176","298418176","429596672"
"2026-07-21T07:27:57.7742577Z","298418176","298418176","429596672"
"2026-07-21T07:27:57.8837912Z","298426368","298426368","429596672"
"2026-07-21T07:27:57.9947096Z","298426368","298426368","429596672"
"2026-07-21T07:27:58.1043306Z","298426368","298426368","429596672"
"2026-07-21T07:27:58.2158665Z","298430464","298430464","429596672"
"2026-07-21T07:27:58.3263200Z","298434560","298434560","429596672"
"2026-07-21T07:27:58.4529456Z","298434560","298434560","429596672"
"2026-07-21T07:27:58.5637984Z","298434560","298434560","429596672"
"2026-07-21T07:27:58.6876939Z","298434560","298434560","429596672"
"2026-07-21T07:27:58.8048041Z","298434560","298434560","429596672"
"2026-07-21T07:27:58.9199424Z","298434560","298434560","429596672"
"2026-07-21T07:27:59.0448475Z","298438656","298438656","429596672"
"2026-07-21T07:27:59.1673819Z","298442752","298442752","429596672"
"2026-07-21T07:27:59.2777958Z","298450944","298450944","429596672"
"2026-07-21T07:27:59.4013168Z","298450944","298450944","429596672"
"2026-07-21T07:27:59.5095195Z","298459136","298459136","429596672"
"2026-07-21T07:27:59.6352348Z","298459136","298459136","429596672"
"2026-07-21T07:27:59.7607173Z","298463232","298463232","429596672"
"2026-07-21T07:27:59.8704583Z","298463232","298463232","429596672"
"2026-07-21T07:27:59.9946047Z","298467328","298467328","429596672"
"2026-07-21T07:28:00.1229128Z","298475520","298475520","429596672"
"2026-07-21T07:28:00.2614935Z","298475520","298475520","429596672"
"2026-07-21T07:28:00.3864635Z","298475520","298475520","429596672"
"2026-07-21T07:28:00.4963553Z","298479616","298479616","429596672"
"2026-07-21T07:28:00.6221735Z","298479616","298479616","429596672"
"2026-07-21T07:28:00.7329219Z","298479616","298479616","429596672"
"2026-07-21T07:28:00.8617108Z","298479616","298479616","429596672"
"2026-07-21T07:28:00.9873491Z","298483712","298483712","429596672"
"2026-07-21T07:28:01.0953926Z","298483712","298483712","429596672"
"2026-07-21T07:28:01.2047180Z","298487808","298487808","429596672"
"2026-07-21T07:28:01.3148343Z","298487808","298487808","429596672"
"2026-07-21T07:28:01.4252038Z","298491904","298491904","429596672"
"2026-07-21T07:28:01.5353811Z","298496000","298496000","429596672"
"2026-07-21T07:28:01.6451098Z","298496000","298496000","429596672"
"2026-07-21T07:28:01.7577275Z","298500096","298500096","429596672"
"2026-07-21T07:28:01.8822437Z","298504192","298504192","429596672"
"2026-07-21T07:28:02.0155012Z","298512384","298512384","429596672"
"2026-07-21T07:28:02.1295971Z","298512384","298512384","429596672"
"2026-07-21T07:28:02.2397411Z","298512384","298512384","429596672"
"2026-07-21T07:28:02.3509274Z","298512384","298512384","429596672"
"2026-07-21T07:28:02.4626818Z","298516480","298516480","429596672"
"2026-07-21T07:28:02.5729697Z","298516480","298516480","429596672"
"2026-07-21T07:28:02.6813130Z","298524672","298524672","429596672"
"2026-07-21T07:28:02.7931057Z","298528768","298528768","429596672"
"2026-07-21T07:28:02.9134248Z","298528768","298528768","429596672"
"2026-07-21T07:28:03.0293156Z","298528768","298528768","429596672"
"2026-07-21T07:28:03.1634999Z","298532864","298532864","429596672"
"2026-07-21T07:28:03.2847069Z","298532864","298532864","429596672"
"2026-07-21T07:28:03.3927421Z","298532864","298532864","429596672"
"2026-07-21T07:28:03.5149501Z","298541056","298541056","429596672"
"2026-07-21T07:28:03.6409160Z","298541056","298541056","429596672"
"2026-07-21T07:28:03.7651040Z","298541056","298541056","429596672"
"2026-07-21T07:28:03.8909426Z","298541056","298541056","429596672"
"2026-07-21T07:28:04.0013108Z","298541056","298541056","429596672"
"2026-07-21T07:28:04.1112061Z","298545152","298545152","429596672"
"2026-07-21T07:28:04.2200884Z","298545152","298545152","429596672"
"2026-07-21T07:28:04.3291478Z","298700800","298700800","429834240"
"2026-07-21T07:28:04.4395506Z","298700800","298700800","429834240"
"2026-07-21T07:28:04.5492703Z","298700800","298700800","429834240"
"2026-07-21T07:28:04.6586001Z","298700800","298700800","429834240"
"2026-07-21T07:28:04.7686422Z","298704896","298704896","429834240"
"2026-07-21T07:28:04.8813820Z","298704896","298704896","429834240"
"2026-07-21T07:28:05.0044005Z","298704896","298704896","429834240"
"2026-07-21T07:28:05.1140984Z","298708992","298708992","429834240"
"2026-07-21T07:28:05.2228343Z","298717184","298717184","429834240"
"2026-07-21T07:28:05.3330096Z","298717184","298717184","429834240"
"2026-07-21T07:28:05.4419764Z","298717184","298717184","429834240"
"2026-07-21T07:28:05.5517812Z","298721280","298721280","429834240"
"2026-07-21T07:28:05.6627207Z","298721280","298721280","429834240"
"2026-07-21T07:28:05.7736209Z","298721280","298721280","429834240"
"2026-07-21T07:28:05.8841735Z","298725376","298725376","429834240"
"2026-07-21T07:28:06.0090063Z","298729472","298729472","429834240"
"2026-07-21T07:28:06.1193658Z","298729472","298729472","429834240"
"2026-07-21T07:28:06.2281678Z","298733568","298733568","429834240"
"2026-07-21T07:28:06.3391551Z","298741760","298741760","429834240"
"2026-07-21T07:28:06.4507090Z","298741760","298741760","429834240"
"2026-07-21T07:28:06.5622737Z","298745856","298745856","429834240"
"2026-07-21T07:28:06.6867681Z","298745856","298745856","429834240"
"2026-07-21T07:28:06.8125095Z","298745856","298745856","429834240"
"2026-07-21T07:28:06.9229055Z","298758144","298758144","429834240"
"2026-07-21T07:28:07.0470785Z","298758144","298758144","429834240"
"2026-07-21T07:28:07.1718739Z","298758144","298758144","429834240"
"2026-07-21T07:28:07.2829556Z","298758144","298758144","429834240"
"2026-07-21T07:28:07.3949672Z","298758144","298758144","429834240"
"2026-07-21T07:28:07.5035470Z","298758144","298758144","429834240"
"2026-07-21T07:28:07.6141158Z","298758144","298758144","429834240"
"2026-07-21T07:28:07.7238069Z","298762240","298762240","429834240"
"2026-07-21T07:28:07.8340378Z","298770432","298770432","429834240"
"2026-07-21T07:28:07.9434652Z","298774528","298774528","429834240"
"2026-07-21T07:28:08.0540756Z","298774528","298774528","429834240"
"2026-07-21T07:28:08.1802685Z","298774528","298774528","429834240"
"2026-07-21T07:28:08.2924769Z","298774528","298774528","429834240"
"2026-07-21T07:28:08.4187107Z","298774528","298774528","429834240"
"2026-07-21T07:28:08.5468073Z","298782720","298782720","429834240"
"2026-07-21T07:28:08.6720563Z","298786816","298786816","429834240"
"2026-07-21T07:28:08.7830280Z","298790912","298790912","429834240"
"2026-07-21T07:28:08.8932675Z","298795008","298795008","429834240"
"2026-07-21T07:28:09.0046489Z","298795008","298795008","429834240"
"2026-07-21T07:28:09.1138962Z","298795008","298795008","429834240"
"2026-07-21T07:28:09.2250856Z","298803200","298803200","429834240"
"2026-07-21T07:28:09.3345034Z","298803200","298803200","429834240"
"2026-07-21T07:28:09.4443599Z","298807296","298807296","429834240"
"2026-07-21T07:28:09.5552699Z","298811392","298811392","429834240"
"2026-07-21T07:28:09.6661686Z","298811392","298811392","429834240"
"2026-07-21T07:28:09.7760530Z","298811392","298811392","429834240"
"2026-07-21T07:28:09.8870022Z","298811392","298811392","429834240"
"2026-07-21T07:28:10.0125089Z","298815488","298815488","429834240"
"2026-07-21T07:28:10.1402713Z","298815488","298815488","429834240"
"2026-07-21T07:28:10.2650687Z","298815488","298815488","429834240"
"2026-07-21T07:28:10.3907260Z","298819584","298819584","429834240"
"2026-07-21T07:28:10.5162287Z","298823680","298823680","429834240"
"2026-07-21T07:28:10.6414638Z","298823680","298823680","429834240"
"2026-07-21T07:28:10.7520454Z","298823680","298823680","429834240"
"2026-07-21T07:28:10.8631665Z","298823680","298823680","429834240"
"2026-07-21T07:28:10.9713228Z","298823680","298823680","429834240"
"2026-07-21T07:28:11.0816037Z","298827776","298827776","429834240"
"2026-07-21T07:28:11.1911054Z","298831872","298831872","429834240"
"2026-07-21T07:28:11.3137179Z","298840064","298840064","429834240"
"2026-07-21T07:28:11.4374254Z","298840064","298840064","429834240"
"2026-07-21T07:28:11.5623443Z","298844160","298844160","429834240"
"2026-07-21T07:28:11.6736628Z","298852352","298852352","429834240"
"2026-07-21T07:28:11.7961685Z","298856448","298856448","429834240"
"2026-07-21T07:28:11.9212799Z","298856448","298856448","429834240"
"2026-07-21T07:28:12.0531365Z","298864640","298864640","429834240"
"2026-07-21T07:28:12.1703926Z","298864640","298864640","429834240"
"2026-07-21T07:28:12.2969301Z","298868736","298868736","429834240"
"2026-07-21T07:28:12.4196549Z","298868736","298868736","429834240"
"2026-07-21T07:28:12.5434869Z","298868736","298868736","429834240"
"2026-07-21T07:28:12.6691659Z","298868736","298868736","429834240"
"2026-07-21T07:28:12.7954413Z","298868736","298868736","429834240"
"2026-07-21T07:28:12.9223194Z","298872832","298872832","429834240"
"2026-07-21T07:28:13.0482158Z","298872832","298872832","429834240"
"2026-07-21T07:28:13.1587596Z","298872832","298872832","429834240"
"2026-07-21T07:28:13.2684523Z","298872832","298872832","429834240"
"2026-07-21T07:28:13.3770657Z","298876928","298876928","429834240"
"2026-07-21T07:28:13.4885836Z","298881024","298881024","429834240"
"2026-07-21T07:28:13.6144488Z","298885120","298885120","429834240"
"2026-07-21T07:28:13.7236451Z","298893312","298893312","429834240"
"2026-07-21T07:28:13.8463256Z","298893312","298893312","429834240"
"2026-07-21T07:28:13.9589358Z","298893312","298893312","429834240"
"2026-07-21T07:28:14.0661795Z","298901504","298901504","429834240"
"2026-07-21T07:28:14.1745257Z","298901504","298901504","429834240"
"2026-07-21T07:28:14.2856630Z","298905600","298905600","429834240"
"2026-07-21T07:28:14.3960514Z","298909696","298909696","429834240"
"2026-07-21T07:28:14.5053761Z","298909696","298909696","429834240"
"2026-07-21T07:28:14.6145513Z","298913792","298913792","429834240"
"2026-07-21T07:28:14.7245627Z","298913792","298913792","429834240"
"2026-07-21T07:28:14.8347687Z","298913792","298913792","429834240"
"2026-07-21T07:28:14.9459621Z","298917888","298917888","429834240"
"2026-07-21T07:28:15.0557411Z","298917888","298917888","429834240"
"2026-07-21T07:28:15.1665089Z","298917888","298917888","429834240"
"2026-07-21T07:28:15.2785453Z","298917888","298917888","429834240"
"2026-07-21T07:28:15.4054406Z","298921984","298921984","429834240"
"2026-07-21T07:28:15.5316046Z","298921984","298921984","429834240"
"2026-07-21T07:28:15.6560727Z","298926080","298926080","429834240"
"2026-07-21T07:28:15.7669118Z","298934272","298934272","429834240"
"2026-07-21T07:28:15.8779875Z","298934272","298934272","429834240"
"2026-07-21T07:28:15.9871993Z","298934272","298934272","429834240"
"2026-07-21T07:28:16.0969400Z","298938368","298938368","429834240"
"2026-07-21T07:28:16.2066516Z","298942464","298942464","429834240"
"2026-07-21T07:28:16.3152927Z","298946560","298946560","429834240"
"2026-07-21T07:28:16.4245235Z","298934272","298950656","429793280"
"2026-07-21T07:28:16.5331439Z","298938368","298950656","429793280"
"2026-07-21T07:28:16.6429661Z","298942464","298950656","429793280"
"2026-07-21T07:28:16.7522181Z","298942464","298950656","429793280"
"2026-07-21T07:28:16.8618347Z","298942464","298950656","429793280"
"2026-07-21T07:28:16.9708131Z","298942464","298950656","429793280"
"2026-07-21T07:28:17.0804902Z","298942464","298950656","429793280"
"2026-07-21T07:28:17.1891761Z","298950656","298950656","429793280"
"2026-07-21T07:28:17.2991711Z","298950656","298950656","429793280"
"2026-07-21T07:28:17.4082526Z","298950656","298950656","429793280"
"2026-07-21T07:28:17.5230902Z","298950656","298950656","429793280"
"2026-07-21T07:28:17.6422358Z","298950656","298950656","429793280"
"2026-07-21T07:28:17.7520632Z","298954752","298954752","429793280"
"2026-07-21T07:28:17.8620944Z","298954752","298954752","429793280"
"2026-07-21T07:28:17.9738350Z","298962944","298962944","429793280"
"2026-07-21T07:28:18.0834092Z","298967040","298967040","429793280"
"2026-07-21T07:28:18.1913210Z","298967040","298967040","429793280"
"2026-07-21T07:28:18.3018394Z","298971136","298971136","429793280"
"2026-07-21T07:28:18.4117094Z","298971136","298971136","429793280"
"2026-07-21T07:28:18.5228158Z","298971136","298971136","429793280"
"2026-07-21T07:28:18.6339479Z","298975232","298975232","429793280"
"2026-07-21T07:28:18.7452801Z","298975232","298975232","429793280"
"2026-07-21T07:28:18.8714821Z","298979328","298979328","429793280"
"2026-07-21T07:28:18.9995686Z","298987520","298987520","429793280"
"2026-07-21T07:28:19.1237359Z","298991616","298991616","429793280"
"2026-07-21T07:28:19.2470921Z","298991616","298991616","429793280"
"2026-07-21T07:28:19.3731077Z","298995712","298995712","429793280"
"2026-07-21T07:28:19.4988601Z","298995712","298995712","429793280"
"2026-07-21T07:28:19.6256238Z","298995712","298995712","429793280"
"2026-07-21T07:28:19.7381954Z","298999808","298999808","429793280"
"2026-07-21T07:28:19.8477877Z","299008000","299008000","429793280"
"2026-07-21T07:28:19.9595805Z","299012096","299012096","429793280"
"2026-07-21T07:28:20.0708885Z","299012096","299012096","429793280"
"2026-07-21T07:28:20.1818439Z","299012096","299012096","429793280"
"2026-07-21T07:28:20.2917177Z","299012096","299012096","429793280"
"2026-07-21T07:28:20.4000979Z","299012096","299012096","429793280"
"2026-07-21T07:28:20.5092446Z","299012096","299012096","429793280"
"2026-07-21T07:28:20.6194208Z","299016192","299016192","429793280"
"2026-07-21T07:28:20.7285331Z","299016192","299016192","429793280"
"2026-07-21T07:28:20.8399533Z","299016192","299016192","429793280"
"2026-07-21T07:28:20.9506480Z","299020288","299020288","429797376"
"2026-07-21T07:28:21.0780640Z","299032576","299032576","429797376"
"2026-07-21T07:28:21.2040649Z","299036672","299036672","429797376"
"2026-07-21T07:28:21.3145911Z","299159552","299159552","430002176"
"2026-07-21T07:28:21.4385904Z","299433984","299433984","430469120"
"2026-07-21T07:28:21.5497961Z","299454464","299454464","430469120"
"2026-07-21T07:28:21.6610755Z","299462656","299462656","430469120"
"2026-07-21T07:28:21.7703579Z","299462656","299462656","430469120"
"2026-07-21T07:28:21.8812528Z","299462656","299462656","430469120"
"2026-07-21T07:28:21.9914362Z","299462656","299462656","430469120"
"2026-07-21T07:28:22.1021183Z","299462656","299462656","430469120"
"2026-07-21T07:28:22.2101060Z","299470848","299470848","430469120"
"2026-07-21T07:28:22.3187423Z","299483136","299483136","430469120"
"2026-07-21T07:28:22.4281229Z","283402240","303452160","415113216"
